date,hour,location_id,location_name,zone,congestion_score,avg_speed_kmph,violations,accident_count,accident_severity,rain_flag,crowd_score,special_event,historical_risk,risk_score,risk_level
2025-06-28,18,J004,GPO Square,Sitabuldi,57.6,35.7,10,0,0,0,64.2,0,55.3,44.66,Yellow
2025-06-28,18,J005,Zero Mile,Sitabuldi,39.4,31.2,8,0,0,0,100.0,0,32.8,40.46,Yellow
2025-06-28,18,J006,Munje Square,Sitabuldi,70.7,23.6,13,0,0,0,66.6,0,28.9,47.63,Yellow
2025-06-28,19,J001,Variety Square,Sitabuldi,46.9,33.4,9,0,0,0,52.6,0,53.9,38.17,Yellow
2025-06-28,19,J002,Panchsheel Square,Sitabuldi,53.3,30.9,7,0,0,0,61.6,0,53.4,38.39,Yellow
2025-06-28,19,J003,Jhansi Rani Square,Sitabuldi,62.3,23.6,7,0,0,0,46.9,0,36.2,38.05,Yellow
2025-06-28,19,J004,GPO Square,Sitabuldi,69.0,29.8,7,0,0,0,74.4,0,13.4,43.01,Yellow
2025-06-28,19,J005,Zero Mile,Sitabuldi,55.5,26.8,5,0,0,0,64.7,0,44.7,36.1,Yellow
2025-06-28,19,J006,Munje Square,Sitabuldi,48.2,26.1,6,0,0,0,79.3,0,54.8,38.1,Yellow
2025-06-28,20,J001,Variety Square,Sitabuldi,36.6,38.2,0,0,0,0,21.2,0,42.5,16.31,Green
2025-06-28,20,J002,Panchsheel Square,Sitabuldi,19.1,39.4,0,0,0,0,22.4,0,21.4,10.16,Green
2025-06-28,20,J003,Jhansi Rani Square,Sitabuldi,32.9,42.5,2,0,0,0,17.3,0,39.5,17.44,Green
2025-06-28,20,J004,GPO Square,Sitabuldi,19.5,45.1,3,0,0,0,39.2,0,43.7,18.43,Green
2025-06-28,20,J005,Zero Mile,Sitabuldi,36.2,39.2,4,0,0,0,54.6,0,41.5,27.14,Yellow
2025-06-28,20,J006,Munje Square,Sitabuldi,10.7,44.3,0,0,0,0,13.2,0,49.0,7.64,Green
2025-06-29,8,J001,Variety Square,Sitabuldi,77.9,24.6,7,0,0,0,41.8,0,51.4,42.72,Yellow
2025-06-29,8,J002,Panchsheel Square,Sitabuldi,69.4,23.8,8,0,0,0,58.0,0,61.3,44.6,Yellow
2025-06-29,8,J003,Jhansi Rani Square,Sitabuldi,31.7,33.7,3,0,0,0,46.8,0,57.0,23.89,Green
2025-06-29,8,J004,GPO Square,Sitabuldi,57.6,26.9,6,0,0,1,60.2,0,45.9,44.59,Yellow
2025-06-29,8,J005,Zero Mile,Sitabuldi,83.2,18.0,5,0,0,0,44.3,0,49.9,41.62,Yellow
2025-06-29,8,J006,Munje Square,Sitabuldi,54.9,29.3,11,0,0,0,50.5,0,26.3,40.37,Yellow
2025-06-29,9,J001,Variety Square,Sitabuldi,56.1,31.4,8,0,0,1,57.5,0,64.3,47.68,Yellow
2025-06-29,9,J002,Panchsheel Square,Sitabuldi,59.9,31.7,5,0,0,0,72.9,0,46.2,38.7,Yellow
2025-06-29,9,J003,Jhansi Rani Square,Sitabuldi,25.5,38.8,10,0,0,0,61.4,0,19.3,32.81,Yellow
2025-06-29,9,J004,GPO Square,Sitabuldi,53.4,35.3,5,0,0,0,55.4,0,42.6,33.96,Yellow
2025-06-29,9,J005,Zero Mile,Sitabuldi,59.9,20.9,10,0,0,0,52.8,0,53.6,43.59,Yellow
2025-06-29,9,J006,Munje Square,Sitabuldi,47.8,32.1,5,0,0,0,43.6,0,48.9,30.82,Yellow
2025-06-29,10,J001,Variety Square,Sitabuldi,33.6,46.0,2,0,0,0,38.9,0,44.7,21.15,Green
2025-06-29,10,J002,Panchsheel Square,Sitabuldi,29.4,39.8,0,0,0,1,33.4,0,49.2,23.28,Green
2025-06-29,10,J003,Jhansi Rani Square,Sitabuldi,43.0,32.9,4,0,0,0,17.3,0,44.3,23.71,Green
2025-06-29,10,J004,GPO Square,Sitabuldi,26.7,38.6,2,0,0,0,30.7,0,24.0,16.81,Green
2025-06-29,10,J005,Zero Mile,Sitabuldi,51.9,27.9,3,0,0,0,12.6,0,49.8,24.44,Green
2025-06-29,10,J006,Munje Square,Sitabuldi,6.1,41.4,2,0,0,1,68.4,0,29.5,23.56,Green
2025-06-29,13,J001,Variety Square,Sitabuldi,33.6,38.8,2,0,0,0,10.6,0,60.8,17.72,Green
2025-06-29,13,J002,Panchsheel Square,Sitabuldi,32.3,36.5,3,0,0,0,69.3,0,61.9,27.68,Yellow
2025-06-29,13,J003,Jhansi Rani Square,Sitabuldi,56.4,28.0,2,0,0,1,59.8,0,62.7,39.01,Yellow
2025-06-29,13,J004,GPO Square,Sitabuldi,49.1,31.3,4,0,0,0,38.4,0,50.0,28.98,Yellow
2025-06-29,13,J005,Zero Mile,Sitabuldi,39.8,31.9,6,0,0,0,0.0,0,50.8,23.48,Green
2025-06-29,13,J006,Munje Square,Sitabuldi,67.4,27.3,7,0,0,1,49.9,0,43.7,47.37,Yellow
2025-06-29,17,J001,Variety Square,Sitabuldi,82.2,20.7,6,0,0,0,84.8,0,48.6,48.82,Yellow
2025-06-29,17,J002,Panchsheel Square,Sitabuldi,69.8,29.5,12,0,0,1,77.6,0,40.9,56.63,Orange
2025-06-29,17,J003,Jhansi Rani Square,Sitabuldi,37.1,35.3,3,0,0,0,49.3,0,34.9,24.77,Green
2025-06-29,17,J004,GPO Square,Sitabuldi,49.7,35.2,5,0,0,0,80.1,0,48.3,36.83,Yellow
2025-06-29,17,J005,Zero Mile,Sitabuldi,38.4,43.4,11,0,0,0,63.4,0,43.4,38.21,Yellow
2025-06-29,17,J006,Munje Square,Sitabuldi,56.9,25.2,10,0,0,1,63.3,0,56.5,51.38,Orange
2025-06-29,18,J001,Variety Square,Sitabuldi,59.5,23.1,8,0,0,0,72.2,0,60.0,43.68,Yellow
2025-06-29,18,J002,Panchsheel Square,Sitabuldi,29.3,41.2,6,0,0,0,55.8,0,47.9,28.55,Yellow
2025-06-29,18,J003,Jhansi Rani Square,Sitabuldi,55.6,29.5,7,0,0,0,43.5,0,40.7,35.75,Yellow
2025-06-29,18,J004,GPO Square,Sitabuldi,55.2,35.2,7,0,0,0,53.3,0,45.3,37.3,Yellow
2025-06-29,18,J005,Zero Mile,Sitabuldi,50.5,33.3,10,0,0,0,69.3,0,52.1,43.16,Yellow
2025-06-29,18,J006,Munje Square,Sitabuldi,42.3,39.0,7,0,0,0,70.0,0,58.2,36.6,Yellow
2025-06-29,19,J001,Variety Square,Sitabuldi,87.5,18.8,6,0,0,0,60.6,0,74.4,48.05,Yellow
2025-06-29,19,J002,Panchsheel Square,Sitabuldi,53.0,29.5,3,0,0,0,29.8,0,52.4,27.49,Yellow
2025-06-29,19,J003,Jhansi Rani Square,Sitabuldi,58.5,31.4,8,0,0,1,71.7,0,38.8,49.24,Yellow
2025-06-29,19,J004,GPO Square,Sitabuldi,71.3,27.4,4,0,0,0,53.1,0,38.8,37.29,Yellow
2025-06-29,19,J005,Zero Mile,Sitabuldi,52.6,27.3,5,0,0,0,83.3,0,17.7,36.66,Yellow
2025-06-29,19,J006,Munje Square,Sitabuldi,33.8,38.4,5,0,0,0,80.0,0,43.1,31.79,Yellow
2025-06-29,20,J001,Variety Square,Sitabuldi,20.2,39.3,1,0,0,0,38.9,0,35.1,15.16,Green
2025-06-29,20,J002,Panchsheel Square,Sitabuldi,47.2,41.3,3,0,0,0,6.6,1,50.9,27.45,Yellow
2025-06-29,20,J003,Jhansi Rani Square,Sitabuldi,41.0,34.5,5,0,0,0,10.7,0,47.0,23.75,Green
2025-06-29,20,J004,GPO Square,Sitabuldi,18.9,38.9,3,0,0,0,11.9,0,40.9,14.01,Green
2025-06-29,20,J005,Zero Mile,Sitabuldi,56.7,31.9,4,0,0,0,46.3,0,47.3,32.33,Yellow
2025-06-29,20,J006,Munje Square,Sitabuldi,17.0,47.7,2,0,0,0,61.2,0,36.4,19.09,Green
2025-06-30,8,J001,Variety Square,Sitabuldi,56.7,33.8,5,0,0,0,54.7,0,51.8,35.3,Yellow
2025-06-30,8,J002,Panchsheel Square,Sitabuldi,67.4,29.3,11,0,0,0,84.6,0,51.6,50.49,Orange
2025-06-30,8,J003,Jhansi Rani Square,Sitabuldi,51.1,28.6,6,0,0,0,69.3,0,31.0,36.26,Yellow
2025-06-30,8,J004,GPO Square,Sitabuldi,74.7,28.0,7,0,0,0,65.8,0,43.2,44.94,Yellow
2025-06-30,8,J005,Zero Mile,Sitabuldi,78.9,22.8,8,0,0,0,36.6,0,33.7,42.87,Yellow
2025-06-30,8,J006,Munje Square,Sitabuldi,61.3,28.5,9,0,0,0,82.3,0,13.8,44.93,Yellow
2025-06-30,9,J001,Variety Square,Sitabuldi,94.7,21.6,12,0,0,0,22.4,0,49.7,49.25,Yellow
2025-06-30,9,J002,Panchsheel Square,Sitabuldi,78.1,27.0,8,0,0,0,46.0,0,45.0,44.6,Yellow
2025-06-30,9,J003,Jhansi Rani Square,Sitabuldi,62.5,29.9,4,0,0,0,67.6,0,29.4,36.34,Yellow
2025-06-30,9,J004,GPO Square,Sitabuldi,76.6,18.4,11,0,0,0,77.6,0,59.3,52.59,Orange
2025-06-30,9,J005,Zero Mile,Sitabuldi,100.0,15.1,11,0,0,0,81.4,0,38.9,59.15,Orange
2025-06-30,9,J006,Munje Square,Sitabuldi,52.1,33.5,10,0,0,0,70.5,0,48.2,43.62,Yellow
2025-06-30,10,J001,Variety Square,Sitabuldi,57.3,22.6,8,0,0,0,30.5,0,58.1,36.67,Yellow
2025-06-30,10,J002,Panchsheel Square,Sitabuldi,50.4,32.5,2,0,0,0,44.1,0,23.8,25.93,Yellow
2025-06-30,10,J003,Jhansi Rani Square,Sitabuldi,39.0,41.4,5,0,0,0,27.7,0,36.8,25.2,Yellow
2025-06-30,10,J004,GPO Square,Sitabuldi,20.2,43.1,1,0,0,0,58.1,0,62.5,19.4,Green
2025-06-30,10,J005,Zero Mile,Sitabuldi,61.5,28.9,1,0,0,0,58.4,0,28.7,30.14,Yellow
2025-06-30,10,J006,Munje Square,Sitabuldi,52.8,29.8,6,0,0,0,30.2,0,41.7,31.45,Yellow
2025-06-30,13,J001,Variety Square,Sitabuldi,49.2,33.1,1,0,0,1,43.2,0,42.9,31.88,Yellow
2025-06-30,13,J002,Panchsheel Square,Sitabuldi,58.6,30.4,3,0,0,0,28.6,0,73.8,30.07,Yellow
2025-06-30,13,J003,Jhansi Rani Square,Sitabuldi,69.8,24.1,1,0,0,1,11.9,0,33.5,32.89,Yellow
2025-06-30,13,J004,GPO Square,Sitabuldi,46.0,29.1,1,0,0,0,47.2,0,59.1,25.35,Yellow
2025-06-30,13,J005,Zero Mile,Sitabuldi,71.9,27.0,6,0,0,1,73.0,0,44.4,50.75,Orange
2025-06-30,13,J006,Munje Square,Sitabuldi,46.9,30.6,4,0,0,1,45.0,0,39.5,35.78,Yellow
2025-06-30,17,J001,Variety Square,Sitabuldi,71.7,16.4,8,0,0,0,68.4,0,52.3,46.37,Yellow
2025-06-30,17,J002,Panchsheel Square,Sitabuldi,76.3,33.0,5,0,0,0,44.8,0,35.2,38.86,Yellow
2025-06-30,17,J003,Jhansi Rani Square,Sitabuldi,79.6,26.5,6,0,0,0,38.8,0,36.5,40.52,Yellow
2025-06-30,17,J004,GPO Square,Sitabuldi,51.7,28.6,4,0,0,0,69.7,0,46.1,34.26,Yellow
2025-06-30,17,J005,Zero Mile,Sitabuldi,87.5,17.5,11,0,0,0,32.6,0,25.2,47.4,Yellow
2025-06-30,17,J006,Munje Square,Sitabuldi,64.5,32.3,11,0,0,0,97.1,0,42.0,51.0,Orange
2025-06-30,18,J001,Variety Square,Sitabuldi,70.1,31.4,7,0,0,0,54.0,0,32.5,41.24,Yellow
2025-06-30,18,J002,Panchsheel Square,Sitabuldi,96.0,17.8,8,0,0,0,61.8,0,31.1,51.63,Orange
2025-06-30,18,J003,Jhansi Rani Square,Sitabuldi,57.3,29.4,9,0,0,0,78.9,0,60.2,45.54,Yellow
2025-06-30,18,J004,GPO Square,Sitabuldi,65.9,28.3,13,0,0,0,79.8,0,35.3,48.53,Yellow
2025-06-30,18,J005,Zero Mile,Sitabuldi,60.3,28.7,8,0,0,0,57.1,0,39.2,40.6,Yellow
2025-06-30,18,J006,Munje Square,Sitabuldi,63.7,28.4,10,0,0,0,51.6,0,54.1,44.55,Yellow
2025-06-30,19,J001,Variety Square,Sitabuldi,82.3,22.4,16,0,0,0,50.2,0,49.8,49.7,Yellow
2025-06-30,19,J002,Panchsheel Square,Sitabuldi,67.0,25.2,3,0,0,0,43.9,0,42.5,33.32,Yellow
2025-06-30,19,J003,Jhansi Rani Square,Sitabuldi,57.1,35.7,2,0,0,0,75.2,0,42.6,33.53,Yellow
2025-06-30,19,J004,GPO Square,Sitabuldi,84.9,18.2,3,0,0,1,56.0,0,30.0,46.87,Yellow
2025-06-30,19,J005,Zero Mile,Sitabuldi,34.6,41.3,9,0,0,0,87.8,0,41.3,39.1,Yellow
2025-06-30,19,J006,Munje Square,Sitabuldi,61.9,26.3,7,0,0,0,52.4,0,46.9,39.29,Yellow
2025-06-30,20,J001,Variety Square,Sitabuldi,60.2,29.3,2,0,0,0,29.4,0,35.0,27.21,Yellow
2025-06-30,20,J002,Panchsheel Square,Sitabuldi,35.1,38.3,3,0,0,0,32.0,0,55.9,22.62,Green
2025-06-30,20,J003,Jhansi Rani Square,Sitabuldi,59.7,25.1,6,0,0,0,41.3,0,34.9,34.84,Yellow
2025-06-30,20,J004,GPO Square,Sitabuldi,36.5,32.3,4,0,0,0,32.3,0,39.8,23.78,Green
2025-06-30,20,J005,Zero Mile,Sitabuldi,34.1,40.8,5,0,0,0,37.0,0,42.8,25.43,Yellow
2025-06-30,20,J006,Munje Square,Sitabuldi,49.5,32.3,4,0,0,0,18.3,0,19.9,24.59,Green
2025-07-01,8,J001,Variety Square,Sitabuldi,69.0,23.5,8,0,0,0,40.2,0,57.9,41.63,Yellow
2025-07-01,8,J002,Panchsheel Square,Sitabuldi,86.0,17.6,8,0,0,0,77.8,0,55.5,52.25,Orange
2025-07-01,8,J003,Jhansi Rani Square,Sitabuldi,69.1,29.2,8,0,0,0,60.4,0,33.6,43.46,Yellow
2025-07-01,8,J004,GPO Square,Sitabuldi,71.6,24.0,7,0,0,0,60.9,0,48.0,43.51,Yellow
2025-07-01,8,J005,Zero Mile,Sitabuldi,59.8,24.3,9,0,0,0,48.5,0,45.1,40.96,Yellow
2025-07-01,8,J006,Munje Square,Sitabuldi,100.0,12.2,8,0,0,0,41.1,0,58.7,51.1,Orange
2025-07-01,9,J001,Variety Square,Sitabuldi,75.3,21.8,9,0,0,0,50.1,0,83.6,47.77,Yellow
2025-07-01,9,J002,Panchsheel Square,Sitabuldi,77.4,27.2,10,0,0,0,28.1,0,37.3,44.3,Yellow
2025-07-01,9,J003,Jhansi Rani Square,Sitabuldi,62.8,24.6,7,0,0,0,62.6,0,29.6,40.21,Yellow
2025-07-01,9,J004,GPO Square,Sitabuldi,47.9,39.8,10,0,0,0,83.0,0,29.6,43.3,Yellow
2025-07-01,9,J005,Zero Mile,Sitabuldi,77.6,24.6,5,0,0,0,40.5,0,44.3,39.07,Yellow
2025-07-01,9,J006,Munje Square,Sitabuldi,61.7,29.6,5,0,0,0,26.6,0,49.5,32.48,Yellow
2025-07-01,10,J001,Variety Square,Sitabuldi,66.0,34.5,2,0,0,0,16.1,0,59.2,28.17,Yellow
2025-07-01,10,J002,Panchsheel Square,Sitabuldi,33.9,35.9,3,0,0,0,17.4,0,39.0,19.23,Green
2025-07-01,10,J003,Jhansi Rani Square,Sitabuldi,30.7,38.2,1,0,0,0,33.3,0,29.2,17.18,Green
2025-07-01,10,J004,GPO Square,Sitabuldi,33.0,41.3,3,0,0,1,11.3,0,38.7,25.05,Yellow
2025-07-01,10,J005,Zero Mile,Sitabuldi,46.8,35.0,5,0,0,1,18.2,0,62.7,34.4,Yellow
2025-07-01,10,J006,Munje Square,Sitabuldi,54.9,32.7,3,0,0,0,22.5,0,21.0,25.4,Yellow
2025-07-01,13,J001,Variety Square,Sitabuldi,23.2,34.8,2,0,0,0,36.5,0,52.7,18.06,Green
2025-07-01,13,J002,Panchsheel Square,Sitabuldi,42.4,36.6,2,0,0,0,42.5,0,51.0,24.62,Green
2025-07-01,13,J003,Jhansi Rani Square,Sitabuldi,47.8,21.3,2,0,0,0,14.7,0,30.8,21.09,Green
2025-07-01,13,J004,GPO Square,Sitabuldi,41.6,35.4,1,0,0,1,15.0,0,34.0,24.92,Green
2025-07-01,13,J005,Zero Mile,Sitabuldi,43.0,29.9,2,0,0,0,7.5,0,41.7,19.11,Green
2025-07-01,13,J006,Munje Square,Sitabuldi,55.5,26.8,0,0,0,0,16.7,0,40.7,21.18,Green
2025-07-01,17,J001,Variety Square,Sitabuldi,68.2,32.9,10,0,0,0,52.0,0,71.7,46.84,Yellow
2025-07-01,17,J002,Panchsheel Square,Sitabuldi,82.6,26.4,7,0,0,0,58.5,0,54.8,46.79,Yellow
2025-07-01,17,J003,Jhansi Rani Square,Sitabuldi,71.5,18.6,7,0,0,1,59.8,0,54.4,50.63,Orange
2025-07-01,17,J004,GPO Square,Sitabuldi,60.5,30.8,10,0,0,1,44.5,0,34.9,48.58,Yellow
2025-07-01,17,J005,Zero Mile,Sitabuldi,76.1,26.8,7,0,0,1,50.1,0,41.0,49.89,Yellow
2025-07-01,17,J006,Munje Square,Sitabuldi,58.7,26.8,12,0,0,0,56.2,0,36.9,42.88,Yellow
2025-07-01,18,J001,Variety Square,Sitabuldi,77.3,21.2,7,0,0,1,56.3,0,53.9,51.81,Orange
2025-07-01,18,J002,Panchsheel Square,Sitabuldi,43.6,35.1,6,0,0,0,72.6,0,47.4,35.32,Yellow
2025-07-01,18,J003,Jhansi Rani Square,Sitabuldi,73.7,22.5,12,0,0,0,46.6,0,32.4,45.73,Yellow
2025-07-01,18,J004,GPO Square,Sitabuldi,74.9,24.5,7,0,0,0,74.0,0,45.7,46.36,Yellow
2025-07-01,18,J005,Zero Mile,Sitabuldi,64.0,30.2,6,0,0,0,53.3,0,50.7,38.74,Yellow
2025-07-01,18,J006,Munje Square,Sitabuldi,64.2,30.6,3,0,0,0,56.5,0,18.7,33.17,Yellow
2025-07-01,19,J001,Variety Square,Sitabuldi,70.6,19.8,9,0,0,1,37.0,0,35.3,48.99,Yellow
2025-07-01,19,J002,Panchsheel Square,Sitabuldi,43.8,27.9,7,0,0,0,63.7,0,72.0,36.81,Yellow
2025-07-01,19,J003,Jhansi Rani Square,Sitabuldi,67.9,29.8,11,0,0,0,59.7,0,48.7,46.76,Yellow
2025-07-01,19,J004,GPO Square,Sitabuldi,75.1,24.2,9,0,0,0,83.7,0,32.5,50.21,Orange
2025-07-01,19,J005,Zero Mile,Sitabuldi,58.3,34.2,8,0,0,1,68.0,0,31.3,48.27,Yellow
2025-07-01,19,J006,Munje Square,Sitabuldi,83.9,20.7,10,0,0,0,70.9,0,31.7,52.38,Orange
2025-07-01,20,J001,Variety Square,Sitabuldi,24.4,40.6,2,0,0,0,39.5,0,40.5,18.28,Green
2025-07-01,20,J002,Panchsheel Square,Sitabuldi,46.1,29.8,2,0,0,0,30.3,0,65.2,24.63,Green
2025-07-01,20,J003,Jhansi Rani Square,Sitabuldi,13.2,42.9,3,0,0,0,37.3,0,36.9,15.89,Green
2025-07-01,20,J004,GPO Square,Sitabuldi,37.3,38.6,4,0,0,0,44.1,0,50.6,26.31,Yellow
2025-07-01,20,J005,Zero Mile,Sitabuldi,27.6,31.9,6,0,0,0,28.5,0,35.3,23.32,Green
2025-07-01,20,J006,Munje Square,Sitabuldi,45.3,28.6,2,0,0,0,26.7,0,38.5,22.53,Green
2025-07-02,8,J001,Variety Square,Sitabuldi,78.0,27.8,10,0,0,0,56.6,0,46.1,49.19,Yellow
2025-07-02,8,J002,Panchsheel Square,Sitabuldi,53.2,27.5,9,0,0,1,59.3,0,48.4,47.79,Yellow
2025-07-02,8,J003,Jhansi Rani Square,Sitabuldi,75.7,25.5,10,0,0,0,54.3,0,34.0,47.56,Yellow
2025-07-02,8,J004,GPO Square,Sitabuldi,44.6,38.7,8,0,0,0,42.6,0,19.7,32.75,Yellow
2025-07-02,8,J005,Zero Mile,Sitabuldi,59.3,24.6,10,0,0,0,46.3,0,6.2,40.04,Yellow
2025-07-02,8,J006,Munje Square,Sitabuldi,72.6,23.9,5,0,0,1,74.5,0,9.4,47.91,Yellow
2025-07-02,9,J001,Variety Square,Sitabuldi,77.4,22.8,11,0,0,0,41.7,0,41.9,46.56,Yellow
2025-07-02,9,J002,Panchsheel Square,Sitabuldi,56.1,31.0,6,0,0,0,63.3,0,81.7,39.41,Yellow
2025-07-02,9,J003,Jhansi Rani Square,Sitabuldi,78.7,25.4,5,0,0,0,65.2,0,46.7,43.22,Yellow
2025-07-02,9,J004,GPO Square,Sitabuldi,53.5,28.6,10,0,0,0,46.7,0,55.4,40.81,Yellow
2025-07-02,9,J005,Zero Mile,Sitabuldi,47.9,32.9,8,0,0,0,42.9,0,34.5,34.53,Yellow
2025-07-02,9,J006,Munje Square,Sitabuldi,54.4,26.3,7,0,0,0,62.7,0,43.5,38.39,Yellow
2025-07-02,10,J001,Variety Square,Sitabuldi,36.4,38.2,2,0,0,0,44.1,0,59.0,23.5,Green
2025-07-02,10,J002,Panchsheel Square,Sitabuldi,50.9,38.4,0,0,0,0,30.9,0,65.7,23.21,Green
2025-07-02,10,J003,Jhansi Rani Square,Sitabuldi,35.5,34.6,4,0,0,0,25.4,0,46.2,22.78,Green
2025-07-02,10,J004,GPO Square,Sitabuldi,46.8,42.0,2,0,0,0,45.4,0,36.3,25.66,Yellow
2025-07-02,10,J005,Zero Mile,Sitabuldi,29.4,37.3,0,0,0,1,27.7,0,45.0,22.22,Green
2025-07-02,10,J006,Munje Square,Sitabuldi,73.7,23.6,4,0,0,1,50.0,0,43.9,44.8,Yellow
2025-07-02,13,J001,Variety Square,Sitabuldi,42.4,39.9,6,0,0,0,33.7,0,34.4,28.49,Yellow
2025-07-02,13,J002,Panchsheel Square,Sitabuldi,25.0,43.4,1,0,0,0,36.7,0,56.6,17.34,Green
2025-07-02,13,J003,Jhansi Rani Square,Sitabuldi,19.4,48.6,0,0,0,0,0.0,0,46.0,8.11,Green
2025-07-02,13,J004,GPO Square,Sitabuldi,55.6,32.5,6,0,0,0,40.7,1,54.4,39.77,Yellow
2025-07-02,13,J005,Zero Mile,Sitabuldi,10.7,50.3,1,0,0,0,28.0,0,45.9,11.21,Green
2025-07-02,13,J006,Munje Square,Sitabuldi,18.1,33.4,0,0,0,0,48.4,0,23.1,13.83,Green
2025-07-02,17,J001,Variety Square,Sitabuldi,80.0,17.8,4,0,0,0,61.9,0,60.3,42.29,Yellow
2025-07-02,17,J002,Panchsheel Square,Sitabuldi,81.1,19.7,6,0,0,0,58.2,0,59.0,45.0,Yellow
2025-07-02,17,J003,Jhansi Rani Square,Sitabuldi,83.5,35.8,8,0,0,0,76.8,0,50.4,51.08,Orange
2025-07-02,17,J004,GPO Square,Sitabuldi,80.0,18.4,6,0,0,0,60.6,0,48.5,44.52,Yellow
2025-07-02,17,J005,Zero Mile,Sitabuldi,61.5,30.1,8,0,0,0,59.2,0,35.2,41.08,Yellow
2025-07-02,17,J006,Munje Square,Sitabuldi,59.5,26.2,8,0,0,1,56.7,0,25.3,46.61,Yellow
2025-07-02,18,J001,Variety Square,Sitabuldi,45.3,30.7,10,0,0,0,51.5,0,58.2,39.22,Yellow
2025-07-02,18,J002,Panchsheel Square,Sitabuldi,43.7,34.3,12,0,0,0,95.9,0,49.2,44.97,Yellow
2025-07-02,18,J003,Jhansi Rani Square,Sitabuldi,79.7,18.9,8,1,1,0,61.8,0,24.0,54.72,Orange
2025-07-02,18,J004,GPO Square,Sitabuldi,57.9,25.0,9,0,0,0,45.3,0,36.7,39.49,Yellow
2025-07-02,18,J005,Zero Mile,Sitabuldi,75.6,28.6,7,0,0,0,46.1,0,20.3,41.12,Yellow
2025-07-02,18,J006,Munje Square,Sitabuldi,58.0,31.5,9,0,0,0,37.1,0,23.9,37.65,Yellow
2025-07-02,19,J001,Variety Square,Sitabuldi,40.4,28.3,5,0,0,0,54.5,0,53.3,30.45,Yellow
2025-07-02,19,J002,Panchsheel Square,Sitabuldi,77.6,23.2,10,0,0,0,71.3,0,57.9,51.87,Orange
2025-07-02,19,J003,Jhansi Rani Square,Sitabuldi,50.3,35.5,7,0,0,0,29.0,0,35.0,31.69,Yellow
2025-07-02,19,J004,GPO Square,Sitabuldi,55.6,26.5,6,0,0,0,71.1,0,36.1,38.14,Yellow
2025-07-02,19,J005,Zero Mile,Sitabuldi,72.7,22.3,9,0,0,1,75.3,0,48.4,56.02,Orange
2025-07-02,19,J006,Munje Square,Sitabuldi,93.2,18.9,9,0,0,0,63.2,0,51.0,53.48,Orange
2025-07-02,20,J001,Variety Square,Sitabuldi,40.0,32.5,4,0,0,0,53.7,0,42.2,28.15,Yellow
2025-07-02,20,J002,Panchsheel Square,Sitabuldi,54.9,36.6,4,0,0,0,51.2,0,59.2,33.12,Yellow
2025-07-02,20,J003,Jhansi Rani Square,Sitabuldi,37.4,43.6,4,0,0,0,0.0,0,51.1,19.78,Green
2025-07-02,20,J004,GPO Square,Sitabuldi,62.8,30.1,4,0,0,0,65.2,0,27.5,35.98,Yellow
2025-07-02,20,J005,Zero Mile,Sitabuldi,4.2,43.2,1,0,0,0,26.9,0,29.2,8.26,Green
2025-07-02,20,J006,Munje Square,Sitabuldi,67.7,28.9,2,0,0,0,30.5,0,16.4,28.72,Yellow
2025-07-03,8,J001,Variety Square,Sitabuldi,100.0,21.2,10,0,0,0,65.8,0,49.9,57.36,Orange
2025-07-03,8,J002,Panchsheel Square,Sitabuldi,34.4,42.3,4,0,0,0,62.3,0,46.1,27.96,Yellow
2025-07-03,8,J003,Jhansi Rani Square,Sitabuldi,58.8,20.4,6,0,0,0,59.2,0,51.6,38.09,Yellow
2025-07-03,8,J004,GPO Square,Sitabuldi,13.9,50.5,5,0,0,0,40.0,0,24.8,18.92,Green
2025-07-03,8,J005,Zero Mile,Sitabuldi,59.5,27.8,6,0,0,0,69.7,0,38.2,39.22,Yellow
2025-07-03,8,J006,Munje Square,Sitabuldi,73.1,28.1,7,0,0,0,57.3,0,17.6,41.9,Yellow
2025-07-03,9,J001,Variety Square,Sitabuldi,85.6,19.0,5,0,0,1,30.9,0,46.8,47.15,Yellow
2025-07-03,9,J002,Panchsheel Square,Sitabuldi,78.7,25.6,10,0,0,0,34.5,0,31.1,45.33,Yellow
2025-07-03,9,J003,Jhansi Rani Square,Sitabuldi,99.8,26.4,10,0,0,0,46.9,0,32.0,53.57,Orange
2025-07-03,9,J004,GPO Square,Sitabuldi,84.7,12.3,6,0,0,0,71.1,0,14.2,45.8,Yellow
2025-07-03,9,J005,Zero Mile,Sitabuldi,79.7,27.0,11,0,0,1,57.4,0,48.6,56.96,Orange
2025-07-03,9,J006,Munje Square,Sitabuldi,38.8,29.5,3,0,0,0,85.3,0,25.4,30.21,Yellow
2025-07-03,10,J001,Variety Square,Sitabuldi,54.8,31.7,3,0,0,0,57.3,0,54.8,32.28,Yellow
2025-07-03,10,J002,Panchsheel Square,Sitabuldi,52.8,32.5,2,0,0,0,22.1,0,51.9,24.77,Green
2025-07-03,10,J003,Jhansi Rani Square,Sitabuldi,44.0,32.5,4,0,0,0,7.3,0,32.2,21.9,Green
2025-07-03,10,J004,GPO Square,Sitabuldi,33.6,41.0,4,0,0,0,31.4,0,82.5,24.92,Green
2025-07-03,10,J005,Zero Mile,Sitabuldi,40.7,35.0,2,0,0,0,30.8,0,47.8,22.22,Green
